Year,Quarter,Month,Product,Region,Sales_Amount
2023,Q4,Month-10,Smartwatch,Germany,12695
2023,Q4,Month-10,Smartwatch,France,3852
2023,Q4,Month-10,Smartwatch,Japan,17014
2023,Q4,Month-11,Laptop,USA,28042
2023,Q4,Month-11,Laptop,UK,34755
2023,Q4,Month-11,Laptop,Germany,41390
2023,Q4,Month-11,Laptop,France,24711
2023,Q4,Month-11,Laptop,Japan,27122
2023,Q4,Month-11,Smartphone,USA,10160
2023,Q4,Month-11,Smartphone,UK,28213
2023,Q4,Month-11,Smartphone,Germany,40420
2023,Q4,Month-11,Smartphone,France,8421
2023,Q4,Month-11,Smartphone,Japan,22400
2023,Q4,Month-11,Tablet,USA,34537
2023,Q4,Month-11,Tablet,UK,18727
2023,Q4,Month-11,Tablet,Germany,47882
2023,Q4,Month-11,Tablet,France,5358
2023,Q4,Month-11,Tablet,Japan,29482
2023,Q4,Month-11,Headphones,USA,33117
2023,Q4,Month-11,Headphones,UK,24164
2023,Q4,Month-11,Headphones,Germany,32910
2023,Q4,Month-11,Headphones,France,33496
2023,Q4,Month-11,Headphones,Japan,45311
2023,Q4,Month-11,Smartwatch,USA,30371
2023,Q4,Month-11,Smartwatch,UK,39467
2023,Q4,Month-11,Smartwatch,Germany,18625
2023,Q4,Month-11,Smartwatch,France,34893
2023,Q4,Month-11,Smartwatch,Japan,11793
2023,Q4,Month-12,Laptop,USA,32007
2023,Q4,Month-12,Laptop,UK,26766
2023,Q4,Month-12,Laptop,Germany,40532
2023,Q4,Month-12,Laptop,France,13323
2023,Q4,Month-12,Laptop,Japan,46799
2023,Q4,Month-12,Smartphone,USA,47820
2023,Q4,Month-12,Smartphone,UK,46408
2023,Q4,Month-12,Smartphone,Germany,8843
2023,Q4,Month-12,Smartphone,France,15210
2023,Q4,Month-12,Smartphone,Japan,17456
2023,Q4,Month-12,Tablet,USA,32367
2023,Q4,Month-12,Tablet,UK,11106
2023,Q4,Month-12,Tablet,Germany,38957
2023,Q4,Month-12,Tablet,France,3472
2023,Q4,Month-12,Tablet,Japan,7704
2023,Q4,Month-12,Headphones,USA,4713
2023,Q4,Month-12,Headphones,UK,6051
2023,Q4,Month-12,Headphones,Germany,11756
2023,Q4,Month-12,Headphones,France,3475
2023,Q4,Month-12,Headphones,Japan,37378
2023,Q4,Month-12,Smartwatch,USA,5255
2023,Q4,Month-12,Smartwatch,UK,15484
2023,Q4,Month-12,Smartwatch,Germany,35503
2023,Q4,Month-12,Smartwatch,France,9258
2023,Q4,Month-12,Smartwatch,Japan,41747
2024,Q1,Month-1,Laptop,USA,36196
2024,Q1,Month-1,Laptop,UK,46113
2024,Q1,Month-1,Laptop,Germany,41194
2024,Q1,Month-1,Laptop,France,9533
2024,Q1,Month-1,Laptop,Japan,33581
2024,Q1,Month-1,Smartphone,USA,6249
2024,Q1,Month-1,Smartphone,UK,20201
2024,Q1,Month-1,Smartphone,Germany,10686
2024,Q1,Month-1,Smartphone,France,47877
2024,Q1,Month-1,Smartphone,Japan,33007
2024,Q1,Month-1,Tablet,USA,1661
2024,Q1,Month-1,Tablet,UK,45843
2024,Q1,Month-1,Tablet,Germany,31137
2024,Q1,Month-1,Tablet,France,48556
2024,Q1,Month-1,Tablet,Japan,43828
2024,Q1,Month-1,Headphones,USA,49604
2024,Q1,Month-1,Headphones,UK,11526
2024,Q1,Month-1,Headphones,Germany,4374
2024,Q1,Month-1,Headphones,France,26592
2024,Q1,Month-1,Headphones,Japan,29982
2024,Q1,Month-1,Smartwatch,USA,1207
2024,Q1,Month-1,Smartwatch,UK,36433
2024,Q1,Month-1,Smartwatch,Germany,24197
2024,Q1,Month-1,Smartwatch,France,34400
2024,Q1,Month-1,Smartwatch,Japan,4083
2024,Q1,Month-2,Laptop,USA,30328
2024,Q1,Month-2,Laptop,UK,47479
2024,Q1,Month-2,Laptop,Germany,43891
2024,Q1,Month-2,Laptop,France,21103
2024,Q1,Month-2,Laptop,Japan,40891
2024,Q1,Month-2,Smartphone,USA,11754
2024,Q1,Month-2,Smartphone,UK,35447
2024,Q1,Month-2,Smartphone,Germany,16901
2024,Q1,Month-2,Smartphone,France,34004
2024,Q1,Month-2,Smartphone,Japan,8446
2024,Q1,Month-2,Tablet,USA,38211
2024,Q1,Month-2,Tablet,UK,49231
2024,Q1,Month-2,Tablet,Germany,30301
2024,Q1,Month-2,Tablet,France,27116
2024,Q1,Month-2,Tablet,Japan,42323
2024,Q1,Month-2,Headphones,USA,19752
2024,Q1,Month-2,Headphones,UK,33376
2024,Q1,Month-2,Headphones,Germany,17669
2024,Q1,Month-2,Headphones,France,33916
2024,Q1,Month-2,Headphones,Japan,14395
2024,Q1,Month-2,Smartwatch,USA,21421
2024,Q1,Month-2,Smartwatch,UK,27342
2024,Q1,Month-2,Smartwatch,Germany,5895
2024,Q1,Month-2,Smartwatch,France,12023
2024,Q1,Month-2,Smartwatch,Japan,11699
2024,Q1,Month-3,Laptop,USA,10715
2024,Q1,Month-3,Laptop,UK,20169
2024,Q1,Month-3,Laptop,Germany,17163
2024,Q1,Month-3,Laptop,France,6782
2024,Q1,Month-3,Laptop,Japan,23641
2024,Q1,Month-3,Smartphone,USA,19792
2024,Q1,Month-3,Smartphone,UK,36585
2024,Q1,Month-3,Smartphone,Germany,31682
2024,Q1,Month-3,Smartphone,France,48864
2024,Q1,Month-3,Smartphone,Japan,19880
2024,Q1,Month-3,Tablet,USA,39067
2024,Q1,Month-3,Tablet,UK,43685
2024,Q1,Month-3,Tablet,Germany,19073
2024,Q1,Month-3,Tablet,France,37035
2024,Q1,Month-3,Tablet,Japan,38174
2024,Q1,Month-3,Headphones,USA,25837
2024,Q1,Month-3,Headphones,UK,18826
2024,Q1,Month-3,Headphones,Germany,25981
2024,Q1,Month-3,Headphones,France,11382
2024,Q1,Month-3,Headphones,Japan,5437
2024,Q1,Month-3,Smartwatch,USA,6435
2024,Q1,Month-3,Smartwatch,UK,25819
2024,Q1,Month-3,Smartwatch,Germany,37875
2024,Q1,Month-3,Smartwatch,France,32982
2024,Q1,Month-3,Smartwatch,Japan,34328
2024,Q1,Month-4,Laptop,USA,13329
2024,Q1,Month-4,Laptop,UK,26169
2024,Q1,Month-4,Laptop,Germany,22932
2024,Q1,Month-4,Laptop,France,35594
2024,Q1,Month-4,Laptop,Japan,12421
2024,Q1,Month-4,Smartphone,USA,46033
2024,Q1,Month-4,Smartphone,UK,8629
2024,Q1,Month-4,Smartphone,Germany,9325
2024,Q1,Month-4,Smartphone,France,29495
2024,Q1,Month-4,Smartphone,Japan,32750
2024,Q1,Month-4,Tablet,USA,30619
2024,Q1,Month-4,Tablet,UK,41461
2024,Q1,Month-4,Tablet,Germany,9264
2024,Q1,Month-4,Tablet,France,13686
2024,Q1,Month-4,Tablet,Japan,47484
2024,Q1,Month-4,Headphones,USA,25226
2024,Q1,Month-4,Headphones,UK,7721
2024,Q1,Month-4,Headphones,Germany,21609
2024,Q1,Month-4,Headphones,France,8373
2024,Q1,Month-4,Headphones,Japan,39675
2024,Q1,Month-4,Smartwatch,USA,49895
2024,Q1,Month-4,Smartwatch,UK,29937
2024,Q1,Month-4,Smartwatch,Germany,6656
2024,Q1,Month-4,Smartwatch,France,9984
2024,Q1,Month-4,Smartwatch,Japan,30984
2024,Q1,Month-5,Laptop,USA,9286
2024,Q1,Month-5,Laptop,UK,6901
2024,Q1,Month-5,Laptop,Germany,32552
2024,Q1,Month-5,Laptop,France,26709
2024,Q1,Month-5,Laptop,Japan,32055
2024,Q1,Month-5,Smartphone,USA,38685
2024,Q1,Month-5,Smartphone,UK,9429
2024,Q1,Month-5,Smartphone,Germany,15716
2024,Q1,Month-5,Smartphone,France,49563
2024,Q1,Month-5,Smartphone,Japan,12138
2024,Q1,Month-5,Tablet,USA,36298
2024,Q1,Month-5,Tablet,UK,24429
2024,Q1,Month-5,Tablet,Germany,6772
2024,Q1,Month-5,Tablet,France,49244
2024,Q1,Month-5,Tablet,Japan,49519
2024,Q1,Month-5,Headphones,USA,36732
2024,Q1,Month-5,Headphones,UK,40905
2024,Q1,Month-5,Headphones,Germany,18347
2024,Q1,Month-5,Headphones,France,17920
2024,Q1,Month-5,Headphones,Japan,32822
2024,Q1,Month-5,Smartwatch,USA,47659
2024,Q1,Month-5,Smartwatch,UK,41108
2024,Q1,Month-5,Smartwatch,Germany,24563
2024,Q1,Month-5,Smartwatch,France,8967
2024,Q1,Month-5,Smartwatch,Japan,46183
2024,Q1,Month-6,Laptop,USA,12871
2024,Q1,Month-6,Laptop,UK,29763
2024,Q1,Month-6,Laptop,Germany,12916
2024,Q1,Month-6,Laptop,France,9734
2024,Q1,Month-6,Laptop,Japan,34613
2024,Q1,Month-6,Smartphone,USA,29179
2024,Q1,Month-6,Smartphone,UK,36262
2024,Q1,Month-6,Smartphone,Germany,13677
2024,Q1,Month-6,Smartphone,France,19268
2024,Q1,Month-6,Smartphone,Japan,13330
2024,Q1,Month-6,Tablet,USA,21733
2024,Q1,Month-6,Tablet,UK,38947
2024,Q1,Month-6,Tablet,Germany,28286
2024,Q1,Month-6,Tablet,France,7610
2024,Q1,Month-6,Tablet,Japan,7430
2024,Q1,Month-6,Headphones,USA,40922
2024,Q1,Month-6,Headphones,UK,14828
2024,Q1,Month-6,Headphones,Germany,43913
2024,Q1,Month-6,Headphones,France,32497
2024,Q1,Month-6,Headphones,Japan,40256
2024,Q1,Month-6,Smartwatch,USA,37618
2024,Q1,Month-6,Smartwatch,UK,47332
2024,Q1,Month-6,Smartwatch,Germany,27526
2024,Q1,Month-6,Smartwatch,France,31158
2024,Q1,Month-6,Smartwatch,Japan,26032
2024,Q1,Month-7,Laptop,USA,38846
2024,Q1,Month-7,Laptop,UK,45936
2024,Q1,Month-7,Laptop,Germany,30794
2024,Q1,Month-7,Laptop,France,6448
2024,Q1,Month-7,Laptop,Japan,29861
2024,Q1,Month-7,Smartphone,USA,29141
2024,Q1,Month-7,Smartphone,UK,10074
2024,Q1,Month-7,Smartphone,Germany,7406
2024,Q1,Month-7,Smartphone,France,32823
2024,Q1,Month-7,Smartphone,Japan,24291
2024,Q1,Month-7,Tablet,USA,42568
2024,Q1,Month-7,Tablet,UK,33003
2024,Q1,Month-7,Tablet,Germany,47851
2024,Q1,Month-7,Tablet,France,35406
2024,Q1,Month-7,Tablet,Japan,24312
2024,Q1,Month-7,Headphones,USA,44108
2024,Q1,Month-7,Headphones,UK,2382
2024,Q1,Month-7,Headphones,Germany,35171
2024,Q1,Month-7,Headphones,France,42779
2024,Q1,Month-7,Headphones,Japan,4292
2024,Q1,Month-7,Smartwatch,USA,42779
2024,Q1,Month-7,Smartwatch,UK,34187
2024,Q1,Month-7,Smartwatch,Germany,13411
2024,Q1,Month-7,Smartwatch,France,38285
2024,Q1,Month-7,Smartwatch,Japan,16422
2024,Q1,Month-8,Laptop,USA,43468
2024,Q1,Month-8,Laptop,UK,33371
2024,Q1,Month-8,Laptop,Germany,6693
2024,Q1,Month-8,Laptop,France,34535
2024,Q1,Month-8,Laptop,Japan,15818
2024,Q1,Month-8,Smartphone,USA,32238
2024,Q1,Month-8,Smartphone,UK,31874
2024,Q1,Month-8,Smartphone,Germany,27715
2024,Q1,Month-8,Smartphone,France,28605
2024,Q1,Month-8,Smartphone,Japan,35317
2024,Q1,Month-8,Tablet,USA,32174
2024,Q1,Month-8,Tablet,UK,10956
2024,Q1,Month-8,Tablet,Germany,39908
2024,Q1,Month-8,Tablet,France,11837
2024,Q1,Month-8,Tablet,Japan,4716
2024,Q1,Month-8,Headphones,USA,5481
2024,Q1,Month-8,Headphones,UK,25282
2024,Q1,Month-8,Headphones,Germany,7548
2024,Q1,Month-8,Headphones,France,38605
2024,Q1,Month-8,Headphones,Japan,8758
2024,Q1,Month-8,Smartwatch,USA,44668
2024,Q1,Month-8,Smartwatch,UK,24177
2024,Q1,Month-8,Smartwatch,Germany,25022
2024,Q1,Month-8,Smartwatch,France,41761
2024,Q1,Month-8,Smartwatch,Japan,6542
2024,Q1,Month-9,Laptop,USA,26476
2024,Q1,Month-9,Laptop,UK,31784
2024,Q1,Month-9,Laptop,Germany,23740
2024,Q1,Month-9,Laptop,France,25817
2024,Q1,Month-9,Laptop,Japan,48596
2024,Q1,Month-9,Smartphone,USA,17052
2024,Q1,Month-9,Smartphone,UK,36153
2024,Q1,Month-9,Smartphone,Germany,48076
2024,Q1,Month-9,Smartphone,France,1671
2024,Q1,Month-9,Smartphone,Japan,1163
2024,Q1,Month-9,Tablet,USA,42424
2024,Q1,Month-9,Tablet,UK,45002
2024,Q1,Month-9,Tablet,Germany,5795
2024,Q1,Month-9,Tablet,France,11634
2024,Q1,Month-9,Tablet,Japan,5798
2024,Q1,Month-9,Headphones,USA,23420
2024,Q1,Month-9,Headphones,UK,30300
2024,Q1,Month-9,Headphones,Germany,25345
2024,Q1,Month-9,Headphones,France,11749
2024,Q1,Month-9,Headphones,Japan,39595
2024,Q1,Month-9,Smartwatch,USA,26121
2024,Q1,Month-9,Smartwatch,UK,38487
2024,Q1,Month-9,Smartwatch,Germany,29411
2024,Q1,Month-9,Smartwatch,France,34361
2024,Q1,Month-9,Smartwatch,Japan,22223
2024,Q1,Month-10,Laptop,USA,8394
2024,Q1,Month-10,Laptop,UK,15056
2024,Q1,Month-10,Laptop,Germany,29380
2024,Q1,Month-10,Laptop,France,27035
2024,Q1,Month-10,Laptop,Japan,31620
2024,Q1,Month-10,Smartphone,USA,20877
2024,Q1,Month-10,Smartphone,UK,44404
2024,Q1,Month-10,Smartphone,Germany,31911
2024,Q1,Month-10,Smartphone,France,33784
2024,Q1,Month-10,Smartphone,Japan,4191
2024,Q1,Month-10,Tablet,USA,34160
2024,Q1,Month-10,Tablet,UK,26000
2024,Q1,Month-10,Tablet,Germany,40040
2024,Q1,Month-10,Tablet,France,4631
2024,Q1,Month-10,Tablet,Japan,7172
2024,Q1,Month-10,Headphones,USA,43080
2024,Q1,Month-10,Headphones,UK,24561
2024,Q1,Month-10,Headphones,Germany,25817
2024,Q1,Month-10,Headphones,France,21281
2024,Q1,Month-10,Headphones,Japan,29671
2024,Q1,Month-10,Smartwatch,USA,26364
2024,Q1,Month-10,Smartwatch,UK,42674
2024,Q1,Month-10,Smartwatch,Germany,28425
2024,Q1,Month-10,Smartwatch,France,29602
2024,Q1,Month-10,Smartwatch,Japan,24253
2024,Q1,Month-11,Laptop,USA,24472
2024,Q1,Month-11,Laptop,UK,9080
2024,Q1,Month-11,Laptop,Germany,8099
2024,Q1,Month-11,Laptop,France,26431
2024,Q1,Month-11,Laptop,Japan,32186
2024,Q1,Month-11,Smartphone,USA,48684
2024,Q1,Month-11,Smartphone,UK,31111
2024,Q1,Month-11,Smartphone,Germany,40851
2024,Q1,Month-11,Smartphone,France,23614
2024,Q1,Month-11,Smartphone,Japan,27724
2024,Q1,Month-11,Tablet,USA,42991
2024,Q1,Month-11,Tablet,UK,5940
2024,Q1,Month-11,Tablet,Germany,29758
2024,Q1,Month-11,Tablet,France,37224
2024,Q1,Month-11,Tablet,Japan,8788
2024,Q1,Month-11,Headphones,USA,29082
2024,Q1,Month-11,Headphones,UK,25034
2024,Q1,Month-11,Headphones,Germany,36479
2024,Q1,Month-11,Headphones,France,12280
2024,Q1,Month-11,Headphones,Japan,19052
2024,Q1,Month-11,Smartwatch,USA,17531
2024,Q1,Month-11,Smartwatch,UK,23804
2024,Q1,Month-11,Smartwatch,Germany,29903
2024,Q1,Month-11,Smartwatch,France,45857
2024,Q1,Month-11,Smartwatch,Japan,11142
2024,Q1,Month-12,Laptop,USA,49355
2024,Q1,Month-12,Laptop,UK,10866
2024,Q1,Month-12,Laptop,Germany,5531
2024,Q1,Month-12,Laptop,France,46454
2024,Q1,Month-12,Laptop,Japan,39098
2024,Q1,Month-12,Smartphone,USA,39278
2024,Q1,Month-12,Smartphone,UK,29138
2024,Q1,Month-12,Smartphone,Germany,28065
2024,Q1,Month-12,Smartphone,France,30956
2024,Q1,Month-12,Smartphone,Japan,42732
2024,Q1,Month-12,Tablet,USA,40261
2024,Q1,Month-12,Tablet,UK,11759
2024,Q1,Month-12,Tablet,Germany,6439
2024,Q1,Month-12,Tablet,France,48241
2024,Q1,Month-12,Tablet,Japan,43533
2024,Q1,Month-12,Headphones,USA,29270
2024,Q1,Month-12,Headphones,UK,14279
2024,Q1,Month-12,Headphones,Germany,40279
2024,Q1,Month-12,Headphones,France,45251
2024,Q1,Month-12,Headphones,Japan,24888
2024,Q1,Month-12,Smartwatch,USA,18630
2024,Q1,Month-12,Smartwatch,UK,36144
2024,Q1,Month-12,Smartwatch,Germany,32182
2024,Q1,Month-12,Smartwatch,France,26538
2024,Q1,Month-12,Smartwatch,Japan,12824
2024,Q2,Month-1,Laptop,USA,33125
2024,Q2,Month-1,Laptop,UK,7979
2024,Q2,Month-1,Laptop,Germany,27189
2024,Q2,Month-1,Laptop,France,43600
2024,Q2,Month-1,Laptop,Japan,13504
2024,Q2,Month-1,Smartphone,USA,21669
2024,Q2,Month-1,Smartphone,UK,7910
2024,Q2,Month-1,Smartphone,Germany,47857
2024,Q2,Month-1,Smartphone,France,35964
2024,Q2,Month-1,Smartphone,Japan,21131
2024,Q2,Month-1,Tablet,USA,26227
2024,Q2,Month-1,Tablet,UK,6978
2024,Q2,Month-1,Tablet,Germany,22991
2024,Q2,Month-1,Tablet,France,18153
2024,Q2,Month-1,Tablet,Japan,34548
2024,Q2,Month-1,Headphones,USA,43676
2024,Q2,Month-1,Headphones,UK,40071
2024,Q2,Month-1,Headphones,Germany,48454
2024,Q2,Month-1,Headphones,France,4983
2024,Q2,Month-1,Headphones,Japan,10503
2024,Q2,Month-1,Smartwatch,USA,30921
2024,Q2,Month-1,Smartwatch,UK,17905
2024,Q2,Month-1,Smartwatch,Germany,46838
2024,Q2,Month-1,Smartwatch,France,24953
2024,Q2,Month-1,Smartwatch,Japan,27806
2024,Q2,Month-2,Laptop,USA,46000
2024,Q2,Month-2,Laptop,UK,23168
2024,Q2,Month-2,Laptop,Germany,5583
2024,Q2,Month-2,Laptop,France,39714
2024,Q2,Month-2,Laptop,Japan,40896
2024,Q2,Month-2,Smartphone,USA,12889
2024,Q2,Month-2,Smartphone,UK,28413
2024,Q2,Month-2,Smartphone,Germany,13275
2024,Q2,Month-2,Smartphone,France,3461
2024,Q2,Month-2,Smartphone,Japan,15291
2024,Q2,Month-2,Tablet,USA,47804
2024,Q2,Month-2,Tablet,UK,12435
2024,Q2,Month-2,Tablet,Germany,28935
2024,Q2,Month-2,Tablet,France,34453
2024,Q2,Month-2,Tablet,Japan,19544
2024,Q2,Month-2,Headphones,USA,13258
2024,Q2,Month-2,Headphones,UK,31841
2024,Q2,Month-2,Headphones,Germany,49758
2024,Q2,Month-2,Headphones,France,11736
2024,Q2,Month-2,Headphones,Japan,38643
2024,Q2,Month-2,Smartwatch,USA,44950
2024,Q2,Month-2,Smartwatch,UK,35964
2024,Q2,Month-2,Smartwatch,Germany,29044
2024,Q2,Month-2,Smartwatch,France,40933
2024,Q2,Month-2,Smartwatch,Japan,16997
2024,Q2,Month-3,Laptop,USA,15215
2024,Q2,Month-3,Laptop,UK,34069
2024,Q2,Month-3,Laptop,Germany,24911
2024,Q2,Month-3,Laptop,France,18030
2024,Q2,Month-3,Laptop,Japan,30334
2024,Q2,Month-3,Smartphone,USA,15571
2024,Q2,Month-3,Smartphone,UK,43719
2024,Q2,Month-3,Smartphone,Germany,29927
2024,Q2,Month-3,Smartphone,France,21714
2024,Q2,Month-3,Smartphone,Japan,44541
2024,Q2,Month-3,Tablet,USA,24387
2024,Q2,Month-3,Tablet,UK,29444
2024,Q2,Month-3,Tablet,Germany,49908
2024,Q2,Month-3,Tablet,France,20921
2024,Q2,Month-3,Tablet,Japan,14057
2024,Q2,Month-3,Headphones,USA,46268
2024,Q2,Month-3,Headphones,UK,25858
2024,Q2,Month-3,Headphones,Germany,49689
2024,Q2,Month-3,Headphones,France,45638
2024,Q2,Month-3,Headphones,Japan,27062
2024,Q2,Month-3,Smartwatch,USA,37850
2024,Q2,Month-3,Smartwatch,UK,47486
2024,Q2,Month-3,Smartwatch,Germany,21567
2024,Q2,Month-3,Smartwatch,France,30739
2024,Q2,Month-3,Smartwatch,Japan,44285
2024,Q2,Month-4,Laptop,USA,4754
2024,Q2,Month-4,Laptop,UK,28044
2024,Q2,Month-4,Laptop,Germany,2724
2024,Q2,Month-4,Laptop,France,2376
2024,Q2,Month-4,Laptop,Japan,9706
2024,Q2,Month-4,Smartphone,USA,9894
2024,Q2,Month-4,Smartphone,UK,19037
2024,Q2,Month-4,Smartphone,Germany,19450
2024,Q2,Month-4,Smartphone,France,17406
2024,Q2,Month-4,Smartphone,Japan,30725
2024,Q2,Month-4,Tablet,USA,6926
2024,Q2,Month-4,Tablet,UK,40019
2024,Q2,Month-4,Tablet,Germany,10496
2024,Q2,Month-4,Tablet,France,37068
2024,Q2,Month-4,Tablet,Japan,30806
2024,Q2,Month-4,Headphones,USA,23663
2024,Q2,Month-4,Headphones,UK,42321
2024,Q2,Month-4,Headphones,Germany,37495
2024,Q2,Month-4,Headphones,France,23656
2024,Q2,Month-4,Headphones,Japan,26860
2024,Q2,Month-4,Smartwatch,USA,17832
2024,Q2,Month-4,Smartwatch,UK,39787
2024,Q2,Month-4,Smartwatch,Germany,49231
2024,Q2,Month-4,Smartwatch,France,22727
2024,Q2,Month-4,Smartwatch,Japan,43815
2024,Q2,Month-5,Laptop,USA,30545
2024,Q2,Month-5,Laptop,UK,45522
2024,Q2,Month-5,Laptop,Germany,3520
2024,Q2,Month-5,Laptop,France,4081
2024,Q2,Month-5,Laptop,Japan,35196
2024,Q2,Month-5,Smartphone,USA,37735
2024,Q2,Month-5,Smartphone,UK,40213
2024,Q2,Month-5,Smartphone,Germany,15566
2024,Q2,Month-5,Smartphone,France,15042
2024,Q2,Month-5,Smartphone,Japan,26498
2024,Q2,Month-5,Tablet,USA,12329
2024,Q2,Month-5,Tablet,UK,32656
2024,Q2,Month-5,Tablet,Germany,3159
2024,Q2,Month-5,Tablet,France,38900
2024,Q2,Month-5,Tablet,Japan,20363
2024,Q2,Month-5,Headphones,USA,48701
2024,Q2,Month-5,Headphones,UK,44241
2024,Q2,Month-5,Headphones,Germany,20033
2024,Q2,Month-5,Headphones,France,11805
2024,Q2,Month-5,Headphones,Japan,36851
2024,Q2,Month-5,Smartwatch,USA,27832
2024,Q2,Month-5,Smartwatch,UK,14944
2024,Q2,Month-5,Smartwatch,Germany,20873
2024,Q2,Month-5,Smartwatch,France,41372
2024,Q2,Month-5,Smartwatch,Japan,24928
2024,Q2,Month-6,Laptop,USA,16379
2024,Q2,Month-6,Laptop,UK,37751
2024,Q2,Month-6,Laptop,Germany,35546
2024,Q2,Month-6,Laptop,France,25286
2024,Q2,Month-6,Laptop,Japan,6110
2024,Q2,Month-6,Smartphone,USA,13087
2024,Q2,Month-6,Smartphone,UK,24762
2024,Q2,Month-6,Smartphone,Germany,18081
2024,Q2,Month-6,Smartphone,France,35947
2024,Q2,Month-6,Smartphone,Japan,10596
2024,Q2,Month-6,Tablet,USA,39019
2024,Q2,Month-6,Tablet,UK,43003
2024,Q2,Month-6,Tablet,Germany,19313
2024,Q2,Month-6,Tablet,France,48639
2024,Q2,Month-6,Tablet,Japan,2013
2024,Q2,Month-6,Headphones,USA,24705
2024,Q2,Month-6,Headphones,UK,2828
2024,Q2,Month-6,Headphones,Germany,8909
2024,Q2,Month-6,Headphones,France,39356
2024,Q2,Month-6,Headphones,Japan,14109
2024,Q2,Month-6,Smartwatch,USA,3023
2024,Q2,Month-6,Smartwatch,UK,15537
2024,Q2,Month-6,Smartwatch,Germany,27661
2024,Q2,Month-6,Smartwatch,France,39659
2024,Q2,Month-6,Smartwatch,Japan,34848
2024,Q2,Month-7,Laptop,USA,38804
2024,Q2,Month-7,Laptop,UK,16379
2024,Q2,Month-7,Laptop,Germany,28766
2024,Q2,Month-7,Laptop,France,44590
2024,Q2,Month-7,Laptop,Japan,3563
2024,Q2,Month-7,Smartphone,USA,37060
2024,Q2,Month-7,Smartphone,UK,30197
2024,Q2,Month-7,Smartphone,Germany,4586
2024,Q2,Month-7,Smartphone,France,17087
2024,Q2,Month-7,Smartphone,Japan,49868
2024,Q2,Month-7,Tablet,USA,24225
2024,Q2,Month-7,Tablet,UK,30750
2024,Q2,Month-7,Tablet,Germany,7643
2024,Q2,Month-7,Tablet,France,28523
2024,Q2,Month-7,Tablet,Japan,37727
2024,Q2,Month-7,Headphones,USA,12005
2024,Q2,Month-7,Headphones,UK,44543
2024,Q2,Month-7,Headphones,Germany,1161
2024,Q2,Month-7,Headphones,France,17029
2024,Q2,Month-7,Headphones,Japan,15226
2024,Q2,Month-7,Smartwatch,USA,29731
2024,Q2,Month-7,Smartwatch,UK,44922
2024,Q2,Month-7,Smartwatch,Germany,45848
2024,Q2,Month-7,Smartwatch,France,4390
2024,Q2,Month-7,Smartwatch,Japan,6997
2024,Q2,Month-8,Laptop,USA,13693
2024,Q2,Month-8,Laptop,UK,43092
2024,Q2,Month-8,Laptop,Germany,1541
2024,Q2,Month-8,Laptop,France,22817
2024,Q2,Month-8,Laptop,Japan,38861
2024,Q2,Month-8,Smartphone,USA,14428
2024,Q2,Month-8,Smartphone,UK,44934
2024,Q2,Month-8,Smartphone,Germany,49831
2024,Q2,Month-8,Smartphone,France,11258
2024,Q2,Month-8,Smartphone,Japan,17044
2024,Q2,Month-8,Tablet,USA,30411
2024,Q2,Month-8,Tablet,UK,6469
2024,Q2,Month-8,Tablet,Germany,29854
2024,Q2,Month-8,Tablet,France,7256
2024,Q2,Month-8,Tablet,Japan,11720
2024,Q2,Month-8,Headphones,USA,34937
2024,Q2,Month-8,Headphones,UK,34598
2024,Q2,Month-8,Headphones,Germany,2651
2024,Q2,Month-8,Headphones,France,20194
2024,Q2,Month-8,Headphones,Japan,26051
2024,Q2,Month-8,Smartwatch,USA,28386
2024,Q2,Month-8,Smartwatch,UK,10518
2024,Q2,Month-8,Smartwatch,Germany,47026
2024,Q2,Month-8,Smartwatch,France,17184
2024,Q2,Month-8,Smartwatch,Japan,34787
2024,Q2,Month-9,Laptop,USA,22621
2024,Q2,Month-9,Laptop,UK,11028
2024,Q2,Month-9,Laptop,Germany,13448
2024,Q2,Month-9,Laptop,France,46253
2024,Q2,Month-9,Laptop,Japan,35051
2024,Q2,Month-9,Smartphone,USA,31447
2024,Q2,Month-9,Smartphone,UK,19394
2024,Q2,Month-9,Smartphone,Germany,35501
2024,Q2,Month-9,Smartphone,France,31254
2024,Q2,Month-9,Smartphone,Japan,19509
2024,Q2,Month-9,Tablet,USA,49998
2024,Q2,Month-9,Tablet,UK,15472
2024,Q2,Month-9,Tablet,Germany,46657
2024,Q2,Month-9,Tablet,France,4471
2024,Q2,Month-9,Tablet,Japan,42796
2024,Q2,Month-9,Headphones,USA,31268
2024,Q2,Month-9,Headphones,UK,9329
2024,Q2,Month-9,Headphones,Germany,35865
2024,Q2,Month-9,Headphones,France,47850
2024,Q2,Month-9,Headphones,Japan,47698
2024,Q2,Month-9,Smartwatch,USA,29272
2024,Q2,Month-9,Smartwatch,UK,43845
2024,Q2,Month-9,Smartwatch,Germany,7397
2024,Q2,Month-9,Smartwatch,France,33373
2024,Q2,Month-9,Smartwatch,Japan,36525
2024,Q2,Month-10,Laptop,USA,25570
2024,Q2,Month-10,Laptop,UK,19284
2024,Q2,Month-10,Laptop,Germany,19994
2024,Q2,Month-10,Laptop,France,24284
2024,Q2,Month-10,Laptop,Japan,18833
2024,Q2,Month-10,Smartphone,USA,26122
2024,Q2,Month-10,Smartphone,UK,6017
2024,Q2,Month-10,Smartphone,Germany,17370
2024,Q2,Month-10,Smartphone,France,30252
